'or, in, the, case', 2.479525956688159
'why, do, i, why', 2.479525956688159
'might, not, know, this', 2.479525956688159
'happen, to, you, that', 2.479525956688159
'keep, on, fighting, for', 2.479525956688159
'this, is, a, true', 2.479525956688159
'this, so, when, i', 2.479525956688159
'businesses, and, workers, not', 2.479525956688159
'the, world, were, behind', 2.479525956688159
'is, something, thats, going', 2.479525956688159
'of, cuba, we, will', 2.479525956688159
'pursue, a, better, life', 2.479525956688159
'a, quick, story, that', 2.479525956688159
'who, gave, their, last', 2.479525956688159
'small, business, owners, the', 2.479525956688159
'last, 10, years, weve', 2.479525956688159
'country, that, is, not', 2.479525956688159
'many, of, the, leaders', 2.479525956688159
'was, going, to, stop', 2.479525956688159
'to, take, the, tax', 2.479525956688159
'of, you, every, single', 2.479525956688159
'the, federal, state, and', 2.479525956688159
'every, moment, of, every', 2.479525956688159
'our, corporate, tax, rate', 2.479525956688159
'where, im, not, so', 2.479525956688159
'were, keeping, our, promise', 2.479525956688159
'on, that, and, so', 2.479525956688159
'for, the, fbi, to', 2.479525956688159
'it, so, what, i', 2.479525956688159
'public, colleges, and, universities', 2.479525956688159
'thing, that, i, can', 2.479525956688159
'look, and, they, say', 2.479525956688159
'to, get, back, with', 2.479525956688159
'us, here, today, is', 2.479525956688159
'is, a, good, person', 2.479525956688159
'work, hard, and, you', 2.479525956688159
'is, and, thats, what', 2.479525956688159
'long, way, since, the', 2.479525956688159
'the, house, weve, got', 2.479525956688159
'are, more, dangerous, than', 2.479525956688159
'i, have, just, come', 2.479525956688159
'of, the, idea, they', 2.479525956688159
'day, and, thank, you', 2.479525956688159
'out, of, iran, and', 2.479525956688159
'congress, to, get, it', 2.479525956688159
'a, nation, that, built', 2.479525956688159
'people, who, are, now', 2.479525956688159
'time, well, you, know', 2.479525956688159
'the, last, time, this', 2.479525956688159
'you, have, never, stopped', 2.479525956688159
'and, yet, we, do', 2.479525956688159
'in, your, pocket, or', 2.479525956688159
'you, had, a, whole', 2.479525956688159
'be, fine, but, you', 2.479525956688159
'if, we, do, we', 2.479525956688159
'what, youre, seeing, is', 2.479525956688159
'members, and, friends, to', 2.479525956688159
'thats, not, how, you', 2.479525956688159
'handed, over, to, the', 2.479525956688159
'and, went, on, to', 2.479525956688159
'and, i, like, a', 2.479525956688159
'and, all, the, while', 2.479525956688159
'was, a, little, late', 2.479525956688159
'was, a, period, of', 2.479525956688159
'dealing, with, the, worst', 2.479525956688159
'who, grow, up, without', 2.479525956688159
'very, very, tough, time', 2.479525956688159
'and, we, have, had', 2.479525956688159
'measures, to, protect, our', 2.479525956688159
'up, to, him, one', 2.479525956688159
'they, are, doing, very', 2.479525956688159
'she, did, and, she', 2.479525956688159
'having, that, kind, of', 2.479525956688159
'speech, that, i, made', 2.479525956688159
'a, country, one, of', 2.479525956688159
'i, was, not, elected', 2.479525956688159
'id, like, to, bring', 2.479525956688159
'real, problem, for, us', 2.479525956688159
'a, future, of, opportunity', 2.479525956688159
'exactly, what, theyre, doing', 2.479525956688159
'out, in, the, cold', 2.479525956688159
'got, out, of, this', 2.479525956688159
'cant, even, begin, to', 2.479525956688159
'now, it, will, be', 2.479525956688159
'thousands, of, our, people', 2.479525956688159
'vote, and, thats, why', 2.479525956688159
'what, those, of, us', 2.479525956688159
'in, our, government, and', 2.479525956688159
'a, decision, that, was', 2.479525956688159
'i, saw, this, in', 2.479525956688159
'because, it, was, an', 2.479525956688159
'why, i, got, involved', 2.479525956688159
'today, to, speak, the', 2.479525956688159
'not, we, can, make', 2.479525956688159
'mr, president, its, my', 2.479525956688159
'cost, to, the, american', 2.479525956688159
'ive, seen, firsthand, how', 2.479525956688159
'the, time, im, finished', 2.479525956688159
'the, way, but, ill', 2.479525956688159
'opposed, to, the, military', 2.479525956688159
'making, our, streets, safe', 2.479525956688159
'from, two, weeks, ago', 2.479525956688159
'and, i, expect, a', 2.479525956688159
'in, a, basement, and', 2.479525956688159
'while, we, are, here', 2.479525956688159
'whats, known, as, the', 2.479525956688159
'cant, be, right, and', 2.479525956688159
'millions, of, people, have', 2.479525956688159
'am, i, am, so', 2.479525956688159
'just, for, the, sake', 2.479525956688159
'that, he, was, right', 2.479525956688159
'by, the, insurance, companies', 2.479525956688159
'the, kind, of, change', 2.479525956688159
'scheme, to, redistribute, wealth', 2.479525956688159
'out, there, this, is', 2.479525956688159
'that, we, would, like', 2.479525956688159
'they, do, go, to', 2.479525956688159
'need, for, law, enforcement', 2.479525956688159
'of, staff, and, all', 2.479525956688159
'you, say, that, i', 2.479525956688159
'america, the, country, that', 2.479525956688159
'get, them, to, see', 2.479525956688159
'not, saying, all, of', 2.479525956688159
'teach, you, how, to', 2.479525956688159
'but, it, gives, us', 2.479525956688159
'i, dont, get, a', 2.479525956688159
'we, will, uphold, the', 2.479525956688159
'and, the, way, were', 2.479525956688159
'to, get, approved, in', 2.479525956688159
'americas, men, and, women', 2.479525956688159
'all, of, that, has', 2.479525956688159
'are, now, less, than', 2.479525956688159
'america, and, thank, you', 2.479525956688159
'very, beginning, of, the', 2.479525956688159
'have, it, right, now', 2.479525956688159
'but, all, the, way', 2.479525956688159
'have, to, wait, year', 2.479525956688159
'about, that, that, is', 2.479525956688159
'doing, right, by, the', 2.479525956688159
'talked, about, at, the', 2.479525956688159
'when, our, companies, are', 2.479525956688159
'the, choice, of, a', 2.479525956688159
'people, have, taken, advantage', 2.479525956688159
'i, mean, weve, gone', 2.479525956688159
'country, and, it, makes', 2.479525956688159
'percent, since, ive, been', 2.479525956688159
'built, this, country, and', 2.479525956688159
'in, washington, and, wall', 2.479525956688159
'right, here, and, now', 2.479525956688159
'will, never, see, the', 2.479525956688159
'when, she, first, started', 2.479525956688159
'there, is, only, one', 2.479525956688159
'places, over, the, years', 2.479525956688159
'threat, to, the, region', 2.479525956688159
'that, can, help, me', 2.479525956688159
'thats, enough, and, were', 2.479525956688159
'into, every, aspect, of', 2.479525956688159
'just, do, whats, right', 2.479525956688159
'that, many, people, dont', 2.479525956688159
'want, and, i, know', 2.479525956688159
'final, days, of, the', 2.479525956688159
'the, respect, they, deserve', 2.479525956688159
'forms, of, energy, that', 2.479525956688159
'and, she, talks, about', 2.479525956688159
'bet, that, they, dont', 2.479525956688159
'and, he, stood, up', 2.479525956688159
'over, there, weve, got', 2.479525956688159
'remember, i, got, to', 2.479525956688159
'to, do, the, good', 2.479525956688159
'your, friends, and, your', 2.479525956688159
'of, them, did, it', 2.479525956688159
'the, future, for, our', 2.479525956688159
'for, america, our, economy', 2.479525956688159
'on, here, these, are', 2.479525956688159
'this, country, but, now', 2.479525956688159
'out, because, of, the', 2.479525956688159
'saying, that, it, has', 2.479525956688159
'in, the, senate, in', 2.479525956688159
'of, all, americans, and', 2.479525956688159
'iran, is, calling, us', 2.479525956688159
'as, good, as, anybody', 2.479525956688159
'this, is, the, worlds', 2.479525956688159
'if, you, have, good', 2.479525956688159
'and, i, never, will', 2.479525956688159
'for, millions, of, american', 2.479525956688159
'a, renewed, commitment, to', 2.479525956688159
'country, on, earth, were', 2.479525956688159
'still, dont, have, enough', 2.479525956688159
'in, 1980, i, was', 2.479525956688159
'that, out, of, the', 2.479525956688159
'i, walk, into, the', 2.479525956688159
'to, be, director, of', 2.479525956688159
'im, on, the, other', 2.479525956688159
'will, not, let, up', 2.479525956688159
'heard, that, you, were', 2.479525956688159
'innocent, people, were, killed', 2.479525956688159
'the, world, theres, a', 2.479525956688159
'the, middle, class, if', 2.479525956688159
'to, do, right, seek', 2.479525956688159
'the, confidence, in, the', 2.479525956688159
'in, the, past, although', 2.479525956688159
'for, hosting, us, at', 2.479525956688159
'that, and, theyll, be', 2.479525956688159
'cant, use, it, so', 2.479525956688159
'we, know, the, country', 2.479525956688159
'many, of, your, nations', 2.479525956688159
'in, my, life, where', 2.479525956688159
'and, i, appreciate, the', 2.479525956688159
'as, i, said, he', 2.479525956688159
'you, like, to, see', 2.479525956688159
'that, it, was, more', 2.479525956688159
'billions, of, dollars, the', 2.479525956688159
'in, the, meantime, youve', 2.479525956688159
'than, 3, million, new', 2.479525956688159
'at, ground, zero, in', 2.479525956688159
'of, the, extraordinary, progress', 2.479525956688159
'deal, is, we, dont', 2.479525956688159
'that, we, know, about', 2.479525956688159
'that, this, nation, has', 2.479525956688159
'faster, than, anywhere, else', 2.479525956688159
'fact, it, was, a', 2.479525956688159
'do, over, the, next', 2.479525956688159
'in, syria, i, will', 2.479525956688159
'for, the, advancement, of', 2.479525956688159
'all, who, were, involved', 2.479525956688159
'the, things, you, know', 2.479525956688159
'american, history, so, we', 2.479525956688159
'at, it, so, you', 2.479525956688159
'of, the, military, because', 2.479525956688159
'i, hope, to, get', 2.479525956688159
'part, of, a, cult', 2.479525956688159
'ahead, and, were, going', 2.479525956688159
'to, china, and, then', 2.479525956688159
'in, the, darkest, moments', 2.479525956688159
'we, could, lose, the', 2.479525956688159
'and, then, we, all', 2.479525956688159
'it, starts, off, as', 2.479525956688159
'we, will, bring, our', 2.479525956688159
'them, in, the, past', 2.479525956688159
'going, to, step, on', 2.479525956688159
'house, of, representatives, a', 2.479525956688159
'we, dont, make, mistakes', 2.479525956688159
'work, out, but, you', 2.479525956688159
'economy, would, be, a', 2.479525956688159
'we, love, them, thats', 2.479525956688159
'this, isnt, what, we', 2.479525956688159
'important, things, in, the', 2.479525956688159
'has, done, things, that', 2.479525956688159
'to, be, good, stewards', 2.479525956688159
'in, syria, we, have', 2.479525956688159
'to, go, forward, because', 2.479525956688159
'and, we, dont, expect', 2.479525956688159
'take, care, of, my', 2.479525956688159
'it, but, some, of', 2.479525956688159
'is, the, first, in', 2.479525956688159
'to, come, we, are', 2.479525956688159
'we, have, the, second', 2.479525956688159
'one, after, the, other', 2.479525956688159
'and, ultimately, around, the', 2.479525956688159
'in, four, months, so', 2.479525956688159
'noticed, that, a, lot', 2.479525956688159
'every, member, of, my', 2.479525956688159
'to, say, but, this', 2.479525956688159
'be, we, have, a', 2.479525956688159
'home, by, the, end', 2.479525956688159
'do, this, thats, what', 2.479525956688159
'to, be, home, and', 2.479525956688159
'congratulations, to, the, class', 2.479525956688159
'women, are, going, to', 2.479525956688159
'three, years, later, i', 2.479525956688159
'who, fought, and, died', 2.479525956688159
'do, and, how, we', 2.479525956688159
'access, to, the, education', 2.479525956688159
'we, were, trying, to', 2.479525956688159
'it, wont, take, long', 2.479525956688159
'is, why, were, working', 2.479525956688159
'to, ask, you, on', 2.479525956688159
'we, have, programs, that', 2.479525956688159
'a, gun, right, so', 2.479525956688159
'and, every, single, day', 2.479525956688159
'we, are, all, the', 2.479525956688159
'have, we, had, some', 2.479525956688159
'is, doing, as, well', 2.479525956688159
'so, in, the, last', 2.479525956688159
'can, take, is, to', 2.479525956688159
'will, be, made, public', 2.479525956688159
'but, we, make, the', 2.479525956688159
'of, the, most, hardened', 2.479525956688159
'promise, to, the, people', 2.479525956688159
'very, very, grateful, for', 2.479525956688159
'for, 50, years, the', 2.479525956688159
'them, to, somebody, else', 2.479525956688159
'that, the, world, was', 2.479525956688159
'is, a, lot, better', 2.479525956688159
'here, as, much, as', 2.479525956688159
'something, that, people, really', 2.479525956688159
'we, ended, the, war', 2.479525956688159
'action, against, those, who', 2.479525956688159
'big, thing, such, a', 2.479525956688159
'doesnt, have, time, to', 2.479525956688159
'good, day, for, america', 2.479525956688159
'is, a, law, enforcement', 2.479525956688159
'to, the, victims, of', 2.479525956688159
'for, health, care, for', 2.479525956688159
'dont, know, whats, in', 2.479525956688159
'he, is, one, of', 2.479525956688159
'you, can, do, the', 2.479525956688159
'out, what, is, it', 2.479525956688159
'today, in, afghanistan, and', 2.479525956688159
'have, to, bring, this', 2.479525956688159
'night, and, if, you', 2.479525956688159
'way, they, gave, us', 2.479525956688159
'the, us, and, its', 2.479525956688159
'to, our, government, so', 2.479525956688159
'that, i, really, do', 2.479525956688159
'just, about, better, than', 2.479525956688159
'a, judge, so, i', 2.479525956688159
'that, kind, of, thing', 2.479525956688159
'mean, that, theyre, not', 2.479525956688159
'office, i, said, we', 2.479525956688159
'the, changes, that, we', 2.479525956688159
'am, i, right, you', 2.479525956688159
'a, leader, in, the', 2.479525956688159
'you, dont, like, if', 2.479525956688159
'have, to, start, early', 2.479525956688159
'are, being, made, that', 2.479525956688159
'happened, with, some, of', 2.479525956688159
'much, as, it, should', 2.479525956688159
'and, we, must, have', 2.479525956688159
'threats, such, as, cyber', 2.479525956688159
'of, the, naval, air', 2.479525956688159
'weve, lifted, more, than', 2.479525956688159
'you, know, this, country', 2.479525956688159
'be, good, for, my', 2.479525956688159
'up, with, a, phrase', 2.479525956688159
'earth, the, united, states', 2.479525956688159
'we, wanted, but, we', 2.479525956688159
'be, that, was, the', 2.479525956688159
'what, youre, doing, it', 2.479525956688159
'have, a, choice, between', 2.479525956688159
'very, high, in, the', 2.479525956688159
'that, i, offered, to', 2.479525956688159
'agree, with, them, i', 2.479525956688159
'in, china, we, have', 2.479525956688159
'most, if, not, the', 2.479525956688159
'this, we, need, to', 2.479525956688159
'to, build, something, and', 2.479525956688159
'every, single, step, of', 2.479525956688159
'your, cities, and, towns', 2.479525956688159
'day, in, the, sun', 2.479525956688159
'long, as, you, keep', 2.479525956688159
'to, her, husband, and', 2.479525956688159
'midshipmen, on, restriction, for', 2.479525956688159
'time, but, it, doesnt', 2.479525956688159
'the, way, if, youre', 2.479525956688159
'just, have, to, keep', 2.479525956688159
'big, things, one, of', 2.479525956688159
'of, the, policies, of', 2.479525956688159
'believe, that, the, greatest', 2.479525956688159
'the, safe, and, rapid', 2.479525956688159
'they, lost, their, job', 2.479525956688159
'you, the, best, way', 2.479525956688159
'and, doing, things, that', 2.479525956688159
'went, through, a, very', 2.479525956688159
'i, would, have, turned', 2.479525956688159
'up, the, fact, that', 2.479525956688159
'and, just, as, a', 2.479525956688159
'good, about, our, chances', 2.479525956688159
'want, to, ask, a', 2.479525956688159
'dealing, with, a, person', 2.479525956688159
'work, with, the, people', 2.479525956688159
'thing, that, you, have', 2.479525956688159
'interests, of, both, countries', 2.479525956688159
'so, if, we, do', 2.479525956688159
'years, now, i, know', 2.479525956688159
'sure, that, you, know', 2.479525956688159
'you, have, lost, your', 2.479525956688159
'we, know, of, and', 2.479525956688159
'could, come, together, and', 2.479525956688159
'the, senate, judiciary, committee', 2.479525956688159
'in, the, past, thats', 2.479525956688159
'so, much, death, and', 2.479525956688159
'that, they, are, just', 2.479525956688159
'closely, with, them, and', 2.479525956688159
'for, the, rights, and', 2.479525956688159
'country, now, has, the', 2.479525956688159
'democratic, party, are, not', 2.479525956688159
'that, i, said, we', 2.479525956688159
'the, toughest, sanctions, ever', 2.479525956688159
'from, the, tea, party', 2.479525956688159
'to, live, out, their', 2.479525956688159
'too, much, to, ask', 2.479525956688159
'cooperation, of, our, state', 2.479525956688159
'to, compromise, in, the', 2.479525956688159
'will, make, you, proud', 2.479525956688159
'dont, like, them, i', 2.479525956688159
'to, be, and, it', 2.479525956688159
'we, can, do, right', 2.479525956688159
'have, been, made, over', 2.479525956688159
'this, morning, we, made', 2.479525956688159
'nations, represented, here, today', 2.479525956688159
'governor, of, iowa, and', 2.479525956688159
'the, world, and, one', 2.479525956688159
'i, think, when, it', 2.479525956688159
'great, you, dont, have', 2.479525956688159
'nations, here, today, will', 2.479525956688159
'a, decade, after, the', 2.479525956688159
'where, our, children, can', 2.479525956688159
'the, next, president, may', 2.479525956688159
'a, partner, in, making', 2.479525956688159
'put, joe, biden, in', 2.479525956688159
'people, more, americans, are', 2.479525956688159
'do, that, well, it', 2.479525956688159
'the, united, nations, does', 2.479525956688159
'and, something, that, you', 2.479525956688159
'have, to, improve, is', 2.479525956688159
'of, the, worlds, most', 2.479525956688159
'thats, why, government, has', 2.479525956688159
'here, tonight, there, are', 2.479525956688159
'country, and, weve, got', 2.479525956688159
'in, pittsburgh, you, know', 2.479525956688159
'to, work, on, reducing', 2.479525956688159
'the, time, they, were', 2.479525956688159
'american, energy, independence, were', 2.479525956688159
'turning, on, each, other', 2.479525956688159
'with, their, hands, and', 2.479525956688159
'where, they, can, do', 2.479525956688159
'security, and, the, future', 2.479525956688159
'want, to, pick, up', 2.479525956688159
'but, for, a, year', 2.479525956688159
'get, some, money, back', 2.479525956688159
'one, year, ago, i', 2.479525956688159
'can, focus, on, the', 2.479525956688159
'thats, a, big, chunk', 2.479525956688159
'in, the, room, as', 2.479525956688159
'we, finally, win, the', 2.479525956688159
'mission, to, protect, our', 2.479525956688159
'from, the, time, that', 2.479525956688159
'secretary, of, defense, and', 2.479525956688159
'the, way, how, much', 2.479525956688159
'they, could, make, a', 2.479525956688159
'they, were, getting, the', 2.479525956688159
'in, 50, years, weve', 2.479525956688159
'gun, owners, and, that', 2.479525956688159
'you, a, few, weeks', 2.479525956688159
'than, many, of, our', 2.479525956688159
'have, borne, the, heaviest', 2.479525956688159
'people, we, will, never', 2.479525956688159
'youve, got, to, really', 2.479525956688159
'do, it, for, your', 2.479525956688159
'investigation, and, we, will', 2.479525956688159
'as, well, have, just', 2.479525956688159
'planned, to, build, a', 2.479525956688159
'people, are, starving, and', 2.479525956688159
'but, i, am, here', 2.479525956688159
'is, the, transpacific, partnership', 2.479525956688159
'cant, tell, you, the', 2.479525956688159
'you, mr, president, thanks', 2.479525956688159
'we, can, achieve, our', 2.479525956688159
'it, would, mean, for', 2.479525956688159
'to, be, joined, with', 2.479525956688159
'of, things, we, did', 2.479525956688159
'day, you, are, the', 2.479525956688159
'and, when, you, had', 2.479525956688159
'what, theyve, been, able', 2.479525956688159
'im, going, to, invite', 2.479525956688159
'the, primary, reasons, that', 2.479525956688159
'destroy, some, of, the', 2.479525956688159
'a, little, bit, ahead', 2.479525956688159
'be, easy, its, not', 2.479525956688159
'bureaucrats, im, not, going', 2.479525956688159
'new, technology, that, will', 2.479525956688159
'that, somehow, i, would', 2.479525956688159
'it, is, too, late', 2.479525956688159
'i, understand, that, in', 2.479525956688159
'good, for, every, one', 2.479525956688159
'disagree, i, think, the', 2.479525956688159
'number, one, we, will', 2.479525956688159
'you, cant, beat, the', 2.479525956688159
'they, should, not, have', 2.479525956688159
'right, now, the, fact', 2.479525956688159
'doctors, and, medical, professionals', 2.479525956688159
'dream, and, i, will', 2.479525956688159
'nation, that, we, love', 2.479525956688159
'taking, more, responsibility, for', 2.479525956688159
'one, of, the, major', 2.479525956688159
'have, been, displaced, by', 2.479525956688159
'claire, mccaskill, whos, been', 2.479525956688159
'could, have, met, the', 2.479525956688159
'ive, been, doing, and', 2.479525956688159
'not, knowing, whether, or', 2.479525956688159
'or, where, they, come', 2.479525956688159
'or, they, can, vote', 2.479525956688159
'the, jewish, people, we', 2.479525956688159
'human, history, and, the', 2.479525956688159
'the, darkness, of, the', 2.479525956688159
'no, i, just, want', 2.479525956688159
'i, am, more, confident', 2.479525956688159
'the, right, way, so', 2.479525956688159
'was, a, picture, of', 2.479525956688159
'thats, not, right, and', 2.479525956688159
'people, and, how, they', 2.479525956688159
'that, the, state, department', 2.479525956688159
'be, taken, off, the', 2.479525956688159
'throughout, the, world, for', 2.479525956688159
'and, accountability, to, our', 2.479525956688159
'life, to, save, theirs', 2.479525956688159
'you, so, i, am', 2.479525956688159
'hearts, of, our, people', 2.479525956688159
'end, of, the, speech', 2.479525956688159
'the, us, and, i', 2.479525956688159
'doing, right, now, when', 2.479525956688159
'spending, 10, billion, a', 2.479525956688159
'regulation, and, i, think', 2.479525956688159
'exactly, what, they, want', 2.479525956688159
'may, have, heard, the', 2.479525956688159
'know, this, has, been', 2.479525956688159
'of, dollars, into, the', 2.479525956688159
'had, a, little, more', 2.479525956688159
'so, im, very, very', 2.479525956688159
'and, that, means, were', 2.479525956688159
'and, that, includes, those', 2.479525956688159
'to, grow, we, dont', 2.479525956688159
'traveled, across, the, country', 2.479525956688159
'the, world, if, not', 2.479525956688159
'sacrifices, you, have, made', 2.479525956688159
'the, american, armed, services', 2.479525956688159
'forward, that, was, the', 2.479525956688159
'almost, half, of, the', 2.479525956688159
'to, succeed, but, we', 2.479525956688159
'calling, on, you, because', 2.479525956688159
'and, so, were, really', 2.479525956688159
'the, job, done, this', 2.479525956688159
'we, dont, make, this', 2.479525956688159
'this, feels, like, the', 2.479525956688159
'americans, the, world, is', 2.479525956688159
'much, money, you, have', 2.479525956688159
'countries, i, mean, you', 2.479525956688159
'here, not, simply, to', 2.479525956688159
'now, that, were, at', 2.479525956688159
'and, i, still, have', 2.479525956688159
'at, 50, 60, 70', 2.479525956688159
'were, putting, so, much', 2.479525956688159
'with, mexico, do, you', 2.479525956688159
'to, tell, us, we', 2.479525956688159
'are, with, the, victims', 2.479525956688159
'of, these, other, companies', 2.479525956688159
'im, talking, about, not', 2.479525956688159
'we, do, that, they', 2.479525956688159
'an, alltime, high, weve', 2.479525956688159
'most, sensitive, national, security', 2.479525956688159
'the, integrity, of, the', 2.479525956688159
'all, i, want, for', 2.479525956688159
'thats, what, happened, last', 2.479525956688159
'of, the, toughest, people', 2.479525956688159
'do, a, thing, you', 2.479525956688159
'again, that, we, are', 2.479525956688159
'and, it, is, you', 2.479525956688159
'the, unemployment, rate, went', 2.479525956688159
'with, a, broken, system', 2.479525956688159
'few, days, i, will', 2.479525956688159
'the, wall, that, is', 2.479525956688159
'year, i, want, to', 2.479525956688159
'we, can, make, more', 2.479525956688159
'to, help, families, get', 2.479525956688159
'theyre, coming, up, to', 2.479525956688159
'his, or, her, job', 2.479525956688159
'a, socialist, or, a', 2.479525956688159
'what, you, can, say', 2.479525956688159
'to, the, love, and', 2.479525956688159
'find, out, that, theyre', 2.479525956688159
'again, we, need, to', 2.479525956688159
'they, will, talk, about', 2.479525956688159
'make, something, up, and', 2.479525956688159
'worthy, of, the, sacrifice', 2.479525956688159
'for, four, years, as', 2.479525956688159
'constant, communication, with, the', 2.479525956688159
'will, work, with, partners', 2.479525956688159
'of, applause, to, your', 2.479525956688159
'and, theyre, continuing, to', 2.479525956688159
'look, at, the, challenges', 2.479525956688159
'away, from, the, middle', 2.479525956688159
'when, were, not, doing', 2.479525956688159
'of, the, security, and', 2.479525956688159
'is, coming, and, its', 2.479525956688159
'know, the, press, likes', 2.479525956688159
'couple, of, things, just', 2.479525956688159
'the, stock, market, we', 2.479525956688159
'price, of, health, care', 2.479525956688159
'as, important, as, these', 2.479525956688159
'created, more, than, 2', 2.479525956688159
'find, a, job, we', 2.479525956688159
'to, lift, up, their', 2.479525956688159
'i, pray, for, my', 2.479525956688159
'in, the, military, for', 2.479525956688159
'going, to, kill, us', 2.479525956688159
'ever, so, im, going', 2.479525956688159
'they, see, in, the', 2.479525956688159
'for, 10, minutes, and', 2.479525956688159
'first, started, it, was', 2.479525956688159
'for, america, over, the', 2.479525956688159
'this, country, but, the', 2.479525956688159
'in, ohio, i, think', 2.479525956688159
'career, in, the, army', 2.479525956688159
'like, tax, cuts, like', 2.479525956688159
'when, i, said, in', 2.479525956688159
'to, try, to, put', 2.479525956688159
'if, we, put, a', 2.479525956688159
'the, national, guard, he', 2.479525956688159
'took, to, the, skies', 2.479525956688159
'that, but, thats, not', 2.479525956688159
'solve, many, of, these', 2.479525956688159
'had, to, fight, a', 2.479525956688159
'of, our, pilots, and', 2.479525956688159
'then, it, turns, out', 2.479525956688159
'john, kerry, our, secretary', 2.479525956688159
'months, and, then, i', 2.479525956688159
'justice, for, the, american', 2.479525956688159
'leadership, of, president, obama', 2.479525956688159
'here, in, florida, just', 2.479525956688159
'are, faced, with, the', 2.479525956688159
'is, the, hundreds, of', 2.479525956688159
'world, when, it, comes', 2.479525956688159
'for, this, nation, and', 2.479525956688159
'in, fact, because, of', 2.479525956688159
'youve, been, seeing, in', 2.479525956688159
'said, from, the, beginning', 2.479525956688159
'so, many, people, is', 2.479525956688159
'time, ago, now, its', 2.479525956688159
'lady, in, the, front', 2.479525956688159
'united, states, and, youve', 2.479525956688159
'system, in, terms, of', 2.479525956688159
'of, my, tax, plan', 2.479525956688159
'a, lot, of, websites', 2.479525956688159
'that, puts, us, on', 2.479525956688159
'lose, it, because, they', 2.479525956688159
'to, me, when, they', 2.479525956688159
'hundreds, of, thousands, so', 2.479525956688159
'now, are, looking, to', 2.479525956688159
'next, week, they, will', 2.479525956688159
'every, citizen, regardless, of', 2.479525956688159
'we, will, have, in', 2.479525956688159
'counting, on, us, and', 2.479525956688159
'together, we, are, keeping', 2.479525956688159
'more, of, that, and', 2.479525956688159
'on, it, were, going', 2.479525956688159
'we, see, and, read', 2.479525956688159
'spend, one, and, a', 2.479525956688159
'things, over, and, over', 2.479525956688159
'than, i, am, but', 2.479525956688159
'and, common, dreams, and', 2.479525956688159
'the, world, better, to', 2.479525956688159
'the, name, of, these', 2.479525956688159
'got, to, be, working', 2.479525956688159
'i, think, he, had', 2.479525956688159
'ago, this, is, not', 2.479525956688159
'theyre, tired, of, seeing', 2.479525956688159
'if, youre, a, woman', 2.479525956688159
'so, thats, one, good', 2.479525956688159
'what, its, not, working', 2.479525956688159
'of, all, this, is', 2.479525956688159
'more, than, you, do', 2.479525956688159
'will, always, keep, our', 2.479525956688159
'we, put, in, our', 2.479525956688159
'depends, on, the, courage', 2.479525956688159
'is, pretty, far, away', 2.479525956688159
'feel, like, they, dont', 2.479525956688159
'as, president, im, deeply', 2.479525956688159
'and, i, think, some', 2.479525956688159
'what, they, say, we', 2.479525956688159
'the, united, states, even', 2.479525956688159
'are, going, to, want', 2.479525956688159
'the, tax, burden, on', 2.479525956688159
'they, will, not, take', 2.479525956688159
'in, their, way, they', 2.479525956688159
'a, meeting, with, people', 2.479525956688159
'are, ready, to, work', 2.479525956688159
'make, the, journey, from', 2.479525956688159
'but, if, you, ever', 2.479525956688159
'coming, in, that, are', 2.479525956688159
'here, today, we, will', 2.479525956688159
'to, come, god, bless', 2.479525956688159
'for, most, of, us', 2.479525956688159
'to, the, memory, of', 2.479525956688159
'from, now, you, will', 2.479525956688159
'inch, of, the, way', 2.479525956688159
'pay, a, price, for', 2.479525956688159
'fact, that, she, was', 2.479525956688159
'it, all, right, because', 2.479525956688159
'out, to, get, them', 2.479525956688159
'their, lives, for, our', 2.479525956688159
'i, can, learn, and', 2.479525956688159
'in, the, house, so', 2.479525956688159
'health, care, for, an', 2.479525956688159
'can, do, that, its', 2.479525956688159
'know, that, if, you', 2.479525956688159
'even, before, that, but', 2.479525956688159
'so, im, telling, you', 2.479525956688159
'months, ago, when, you', 2.479525956688159
'on, what, theyre, doing', 2.479525956688159
'that, put, a, man', 2.479525956688159
'the, founding, fathers, in', 2.479525956688159
'hes, doing, thank, you', 2.479525956688159
'we, can, unleash, the', 2.479525956688159
'dont, need, to, send', 2.479525956688159
'supreme, court, justice, scalia', 2.479525956688159
'here, today, if, they', 2.479525956688159
'on, our, way, to', 2.479525956688159
'as, we, all, know', 2.479525956688159
'you, that, he, didnt', 2.479525956688159
'be, here, tonight, at', 2.479525956688159
'security, and, our, freedom', 2.479525956688159
'has, never, seen, it', 2.479525956688159
'50, years, and, it', 2.479525956688159
'good, for, the, people', 2.479525956688159
'hard, we, are, going', 2.479525956688159
'i, think, the, first', 2.479525956688159
'right, time, and, he', 2.479525956688159
'where, he, grew, up', 2.479525956688159
'to, have, real, leadership', 2.479525956688159
'get, a, vote, and', 2.479525956688159
'last, year, thats, a', 2.479525956688159
'a, job, that, we', 2.479525956688159
'the, world, that, their', 2.479525956688159
'trade, center, and, so', 2.479525956688159
'be, so, important, for', 2.479525956688159
'come, up, on, the', 2.479525956688159
'to, want, to, make', 2.479525956688159
'possible, and, i, think', 2.479525956688159
'it, will, take, years', 2.479525956688159
'year, will, mark, the', 2.479525956688159
'i, know, sometimes, you', 2.479525956688159
'power, that, comes, from', 2.479525956688159
'by, the, military, and', 2.479525956688159
