'strong, as, its, ever, been', 2.4799037911568247
'something, that, i, want, to', 2.4799037911568247
'dont, think, any, of, us', 2.4799037911568247
'when, i, when, i, see', 2.4799037911568247
'as, a, country, and, its', 2.4799037911568247
'you, you, know, when, i', 2.4799037911568247
'nearly, 40, percent, of, the', 2.4799037911568247
'dont, want, to, go, down', 2.4799037911568247
'the, united, states, so, im', 2.4799037911568247
'future, we, can, build, together', 2.4799037911568247
'and, research, in, the, world', 2.4799037911568247
'we, have, to, find, a', 2.4799037911568247
'is, nothing, we, can, do', 2.4799037911568247
'that, is, how, we, are', 2.4799037911568247
'stand, with, you, and, we', 2.4799037911568247
'and, what, i, want, to', 2.4799037911568247
'of, israel, as, well, as', 2.4799037911568247
'or, whatever, it, is, that', 2.4799037911568247
'theyre, going, to, do, great', 2.4799037911568247
'even, more, than, that, i', 2.4799037911568247
'proud, of, you, right, now', 2.4799037911568247
'and, we, are, grateful, and', 2.4799037911568247
'to, see, what, you, do', 2.4799037911568247
'understand, that, america, is, not', 2.4799037911568247
'the, system, is, rigged, in', 2.4799037911568247
'found, out, about, it, this', 2.4799037911568247
'there, was, a, story, in', 2.4799037911568247
'were, just, going, to, be', 2.4799037911568247
'for, this, country, this, is', 2.4799037911568247
'was, supposed, to, be, doing', 2.4799037911568247
'working, with, allies, and, partners', 2.4799037911568247
'i, want, to, meet, them', 2.4799037911568247
'i, just, spoke, with, governor', 2.4799037911568247
'i, want, to, thank, dean', 2.4799037911568247
'up, for, a, long, time', 2.4799037911568247
'the, american, people, we, want', 2.4799037911568247
'of, all, i, dont, think', 2.4799037911568247
'so, i, dont, think, we', 2.4799037911568247
'a, very, small, part, of', 2.4799037911568247
'and, to, look, at, the', 2.4799037911568247
'learned, so, much, from, him', 2.4799037911568247
'go, back, to, work, for', 2.4799037911568247
'if, we, do, that, well', 2.4799037911568247
'one, of, the, highest, rates', 2.4799037911568247
'at, it, and, if, you', 2.4799037911568247
'it, to, the, people, of', 2.4799037911568247
'but, they, dont, know, why', 2.4799037911568247
'the, united, nations, the, united', 2.4799037911568247
'osama, bin, laden, and, we', 2.4799037911568247
'i, was, going, to, spend', 2.4799037911568247
'the, first, to, tell, you', 2.4799037911568247
'jobs, for, our, people, we', 2.4799037911568247
'years, and, now, you, have', 2.4799037911568247
'of, europe, in, world, war', 2.4799037911568247
'our, nation, is, stronger, and', 2.4799037911568247
'the, difference, between, now, and', 2.4799037911568247
'to, make, our, streets, safer', 2.4799037911568247
'the, same, is, true, in', 2.4799037911568247
'defend, the, united, states, of', 2.4799037911568247
'look, at, whats, happening, right', 2.4799037911568247
'be, there, because, were, going', 2.4799037911568247
'we, already, have, a, lot', 2.4799037911568247
'we, agreed, to, a, number', 2.4799037911568247
'if, you, had, the, best', 2.4799037911568247
'as, i, said, to, the', 2.4799037911568247
'im, going, to, say, one', 2.4799037911568247
'and, ive, got, to, be', 2.4799037911568247
'are, part, of, the, same', 2.4799037911568247
'it, was, a, few, years', 2.4799037911568247
'and, to, do, that, we', 2.4799037911568247
'to, be, back, in, colorado', 2.4799037911568247
'and, we, know, who, they', 2.4799037911568247
'fought, in, the, battle, of', 2.4799037911568247
'just, the, other, day, that', 2.4799037911568247
'the, mayor, of, los, angeles', 2.4799037911568247
'not, just, the, fact, that', 2.4799037911568247
'thank, you, let, me, begin', 2.4799037911568247
'we, didnt, even, know, it', 2.4799037911568247
'united, states, and, the, other', 2.4799037911568247
'extraordinary, progress, weve, made, in', 2.4799037911568247
'sense, and, thats, why, we', 2.4799037911568247
'are, the, envy, of, the', 2.4799037911568247
'and, first, responders, on, the', 2.4799037911568247
'and, say, oh, this, is', 2.4799037911568247
'the, future, we, seek, in', 2.4799037911568247
'would, like, to, be, a', 2.4799037911568247
'weve, got, to, change, the', 2.4799037911568247
'to, make, sure, they, come', 2.4799037911568247
'see, what, we, could, do', 2.4799037911568247
'the, courageous, men, and, women', 2.4799037911568247
'thats, the, first, time, that', 2.4799037911568247
'want, to, thank, my, friend', 2.4799037911568247
'the, news, over, the, last', 2.4799037911568247
'what, can, i, do, to', 2.4799037911568247
'good, for, this, country, so', 2.4799037911568247
'country, and, we, are, just', 2.4799037911568247
'and, bring, them, to, the', 2.4799037911568247
'we, dont, know, how, theyre', 2.4799037911568247
'something, i, want, to, just', 2.4799037911568247
'talk, about, that, for, a', 2.4799037911568247
'ability, of, free, people, to', 2.4799037911568247
'know, what, we, can, do', 2.4799037911568247
'with, that, were, going, to', 2.4799037911568247
'the, united, states, has, dealt', 2.4799037911568247
'me, i, was, going, to', 2.4799037911568247
'going, to, have, to, step', 2.4799037911568247
'a, way, for, you, to', 2.4799037911568247
'to, me, and, i, want', 2.4799037911568247
'who, live, in, these, areas', 2.4799037911568247
'of, jobs, were, going, to', 2.4799037911568247
'of, this, country, will, be', 2.4799037911568247
'we, continue, to, fight, for', 2.4799037911568247
'he, said, when, he, was', 2.4799037911568247
'white, house, were, looking, to', 2.4799037911568247
'happening, all, across, the, country', 2.4799037911568247
'a, few, words, and, then', 2.4799037911568247
'for, more, than, three, decades', 2.4799037911568247
'work, together, to, strengthen, the', 2.4799037911568247
'you, want, to, know, who', 2.4799037911568247
'the, things, that, need, to', 2.4799037911568247
'about, in, the, united, states', 2.4799037911568247
'and, he, said, that, the', 2.4799037911568247
'as, i, told, you, in', 2.4799037911568247
'so, lets, go, through, them', 2.4799037911568247
'but, what, we, cannot, do', 2.4799037911568247
'exactly, whats, going, to, happen', 2.4799037911568247
'in, that, country, and, other', 2.4799037911568247
'so, im, going, to, let', 2.4799037911568247
'urge, members, of, both, parties', 2.4799037911568247
'osama, bin, laden, that, was', 2.4799037911568247
'i, expect, to, have, the', 2.4799037911568247
'to, be, director, of, the', 2.4799037911568247
'the, united, states, he, said', 2.4799037911568247
'i, have, but, i, had', 2.4799037911568247
'back, and, the, reason, is', 2.4799037911568247
'reach, a, deal, that, will', 2.4799037911568247
'people, have, been, killed, millions', 2.4799037911568247
'them, and, i, think, that', 2.4799037911568247
'you, im, very, proud, of', 2.4799037911568247
'true, so, just, to, finish', 2.4799037911568247
'have, the, right, to, use', 2.4799037911568247
'street, is, the, heart, of', 2.4799037911568247
'we, have, done, what, we', 2.4799037911568247
'because, we, know, what, the', 2.4799037911568247
'get, a, job, and, you', 2.4799037911568247
'happened, to, be, one, of', 2.4799037911568247
'nation, of, more, than, 300', 2.4799037911568247
'over, the, next, two, or', 2.4799037911568247
'in, the, united, states, navy', 2.4799037911568247
'the, federal, government, does, a', 2.4799037911568247
'problems, and, i, want, to', 2.4799037911568247
'best, governors, in, the, country', 2.4799037911568247
'the, years, to, come, thank', 2.4799037911568247
'by, more, than, 50, percent', 2.4799037911568247
'good, for, everybody, in, the', 2.4799037911568247
'it, was, very, important, i', 2.4799037911568247
'is, more, than, the, sum', 2.4799037911568247
'part, of, the, world, ive', 2.4799037911568247
'and, women, who, defend, our', 2.4799037911568247
'and, you, can, see, what', 2.4799037911568247
'when, she, grows, up, she', 2.4799037911568247
'of, the, president, of, the', 2.4799037911568247
'the, american, dream, but, they', 2.4799037911568247
'home, its, great, to, be', 2.4799037911568247
'should, not, be, able, to', 2.4799037911568247
'the, rule, of, law, the', 2.4799037911568247
'today, i, want, to, take', 2.4799037911568247
'let, me, be, very, clear', 2.4799037911568247
'it, would, have, taken, the', 2.4799037911568247
'up, and, go, to, work', 2.4799037911568247
'that, once, again, we, will', 2.4799037911568247
'we, havent, been, able, to', 2.4799037911568247
'the, federal, government, is, going', 2.4799037911568247
'and, when, i, say, that', 2.4799037911568247
'we, came, into, office, and', 2.4799037911568247
'and, when, i, came, here', 2.4799037911568247
'strongest, economy, the, world, has', 2.4799037911568247
'says, we, are, going, to', 2.4799037911568247
'it, to, happen, and, i', 2.4799037911568247
'thank, you, mr, president, this', 2.4799037911568247
'in, the, world, when, it', 2.4799037911568247
'and, safeguard, the, values, that', 2.4799037911568247
'said, is, youve, got, to', 2.4799037911568247
'of, others, and, they, were', 2.4799037911568247
'to, working, with, both, parties', 2.4799037911568247
'is, a, different, kind, of', 2.4799037911568247
'this, morning, we, made, a', 2.4799037911568247
'they, have, to, be, stopped', 2.4799037911568247
'to, work, on, that, so', 2.4799037911568247
'all, around, the, country, and', 2.4799037911568247
'in, keeping, with, tradition, i', 2.4799037911568247
'will, stand, up, for, the', 2.4799037911568247
'of, the, oil, and, gas', 2.4799037911568247
'soon, come, to, an, end', 2.4799037911568247
'the, biggest, increase, in, the', 2.4799037911568247
'of, health, care, then, we', 2.4799037911568247
'not, for, the, lobbyists, not', 2.4799037911568247
'the, american, auto, industry, that', 2.4799037911568247
'and, china, and, other, countries', 2.4799037911568247
'in, the, interests, of, all', 2.4799037911568247
'is, the, security, of, our', 2.4799037911568247
'there, are, certain, aspects, of', 2.4799037911568247
'who, fought, in, the, battle', 2.4799037911568247
'we, are, having, a, good', 2.4799037911568247
'to, say, on, behalf, of', 2.4799037911568247
'i, mean, if, i, was', 2.4799037911568247
'there, was, a, it, was', 2.4799037911568247
'lot, of, good, people, here', 2.4799037911568247
'our, children, and, grandchildren, will', 2.4799037911568247
'i, know, youve, got, to', 2.4799037911568247
'syria, and, were, going, to', 2.4799037911568247
'that, we, are, creating, jobs', 2.4799037911568247
'for, your, service, and, i', 2.4799037911568247
'attacks, were, carried, out, by', 2.4799037911568247
'have, proven, that, we, can', 2.4799037911568247
'i, think, its, important, that', 2.4799037911568247
'and, gentlemen, there, is, no', 2.4799037911568247
'matter, where, they, come, from', 2.4799037911568247
'the, world, but, it, is', 2.4799037911568247
'our, hearts, go, out, to', 2.4799037911568247
'some, of, the, things, we', 2.4799037911568247
'but, in, the, end, its', 2.4799037911568247
'be, a, great, friend, of', 2.4799037911568247
'the, united, states, a, great', 2.4799037911568247
'information, they, need, to, understand', 2.4799037911568247
'next, few, months, and, i', 2.4799037911568247
'the, best, colleges, and, universities', 2.4799037911568247
'started, we, have, to, get', 2.4799037911568247
'the, united, states, has, some', 2.4799037911568247
'wealth, in, the, hands, of', 2.4799037911568247
'here, in, front, of, us', 2.4799037911568247
'get, on, the, right, track', 2.4799037911568247
'theyre, stealing, our, intellectual, property', 2.4799037911568247
'in, the, stock, market, in', 2.4799037911568247
'to, get, this, country, back', 2.4799037911568247
'in, washington, and, they, say', 2.4799037911568247
'im, not, going, to, worry', 2.4799037911568247
'i, look, forward, to, coming', 2.4799037911568247
'of, the, world, to, come', 2.4799037911568247
'our, military, and, give, our', 2.4799037911568247
'the, months, ahead, we, will', 2.4799037911568247
'white, house, and, i, was', 2.4799037911568247
'at, a, certain, point, in', 2.4799037911568247
'make, no, mistake, they, are', 2.4799037911568247
'with, the, most, to, lose', 2.4799037911568247
'in, that, part, of, the', 2.4799037911568247
'we, salute, you, and, we', 2.4799037911568247
'the, end, of, his, life', 2.4799037911568247
'at, the, beginning, of, our', 2.4799037911568247
'should, be, free, to, choose', 2.4799037911568247
'you, guys, are, in, the', 2.4799037911568247
'proud, of, you, and, you', 2.4799037911568247
'is, the, true, source, of', 2.4799037911568247
'all, and, god, bless, the', 2.4799037911568247
'can, thank, you, very, much', 2.4799037911568247
'we, will, always, be, grateful', 2.4799037911568247
'the, american, people, it, is', 2.4799037911568247
'a, nation, and, a, people', 2.4799037911568247
'that, have, emerged, over, the', 2.4799037911568247
'we, would, like, to, talk', 2.4799037911568247
'going, to, say, this, is', 2.4799037911568247
'country, the, united, states, of', 2.4799037911568247
'im, going, to, work, with', 2.4799037911568247
'here, for, a, second, but', 2.4799037911568247
'me, what, to, do, but', 2.4799037911568247
'have, done, a, lot, of', 2.4799037911568247
'not, under, any, circumstances, be', 2.4799037911568247
'going, to, end, up, being', 2.4799037911568247
'the, other, side, and, we', 2.4799037911568247
'which, we, do, not, have', 2.4799037911568247
'here, so, i, want, to', 2.4799037911568247
'sacrificed, so, much, for, our', 2.4799037911568247
'what, happened, the, first, time', 2.4799037911568247
'if, they, didnt, have, them', 2.4799037911568247
'know, what, we, were, doing', 2.4799037911568247
'is, im, going, to, be', 2.4799037911568247
'the, prime, minister, and, i', 2.4799037911568247
'world, trade, center, by, the', 2.4799037911568247
'know, what, this, is, a', 2.4799037911568247
'families, who, lost, their, children', 2.4799037911568247
'first, of, all, its, a', 2.4799037911568247
'army, corps, of, engineers, is', 2.4799037911568247
'think, thats, the, best, thing', 2.4799037911568247
'this, will, make, a, big', 2.4799037911568247
'the, women, in, the, room', 2.4799037911568247
'the, final, days, of, the', 2.4799037911568247
'youre, going, to, walk, out', 2.4799037911568247
'have, to, work, with, people', 2.4799037911568247
'keep, things, exactly, the, way', 2.4799037911568247
'be, very, important, some, of', 2.4799037911568247
'further, and, further, away, from', 2.4799037911568247
'to, you, and, i, want', 2.4799037911568247
'am, very, proud, to, be', 2.4799037911568247
'spend, more, money, on, military', 2.4799037911568247
'me, i, think, its, the', 2.4799037911568247
'its, lowest, level, since, the', 2.4799037911568247
'think, its, time, for, us', 2.4799037911568247
'the, united, nations, and, the', 2.4799037911568247
'it, didnt, work, out, so', 2.4799037911568247
'it, was, an, act, of', 2.4799037911568247
'they, did, in, paris, and', 2.4799037911568247
'are, having, a, good, time', 2.4799037911568247
'to, learn, how, to, stand', 2.4799037911568247
'of, the, world, but, weve', 2.4799037911568247
'and, everything, is, going, to', 2.4799037911568247
'in, the, nation, this, is', 2.4799037911568247
'so, thats, going, to, take', 2.4799037911568247
'has, been, cut, in, half', 2.4799037911568247
'talked, to, republicans, and, democrats', 2.4799037911568247
'and, im, here, today, to', 2.4799037911568247
'across, this, country, it, will', 2.4799037911568247
'so, much, god, bless, you', 2.4799037911568247
'know, who, i, am, and', 2.4799037911568247
'so, i, think, what, were', 2.4799037911568247
'dollars, a, year, and, i', 2.4799037911568247
'to, the, middle, class, it', 2.4799037911568247
'is, possible, thanks, to, the', 2.4799037911568247
'were, not, talking, about, it', 2.4799037911568247
'a, high, school, education, you', 2.4799037911568247
'they, see, whats, happening, and', 2.4799037911568247
'every, problem, can, be, solved', 2.4799037911568247
'to, finish, the, job, we', 2.4799037911568247
'to, bring, people, together, and', 2.4799037911568247
'a, good, faith, effort, to', 2.4799037911568247
'that, sometimes, you, have, to', 2.4799037911568247
'that, we, didnt, have, to', 2.4799037911568247
'so, important, for, the, american', 2.4799037911568247
'and, women, in, uniform, will', 2.4799037911568247
'know, that, there, was, a', 2.4799037911568247
'by, the, way, so, does', 2.4799037911568247
'that, is, why, i, have', 2.4799037911568247
'would, not, have, been, good', 2.4799037911568247
'numbers, of, people, in, the', 2.4799037911568247
'this, has, already, been, a', 2.4799037911568247
'i, never, want, them, to', 2.4799037911568247
'the, same, we, want, to', 2.4799037911568247
'we, going, to, do, about', 2.4799037911568247
'critics, who, say, that, you', 2.4799037911568247
'right, thank, you, all, right', 2.4799037911568247
'i, have, this, great, idea', 2.4799037911568247
'no, one, is, above, the', 2.4799037911568247
'be, more, important, than, that', 2.4799037911568247
'on, behalf, of, the, great', 2.4799037911568247
'is, a, disaster, for, the', 2.4799037911568247
'sure, that, those, who, have', 2.4799037911568247
'let, me, just, give, you', 2.4799037911568247
'their, family, and, their, friends', 2.4799037911568247
'that, the, leaders, of, these', 2.4799037911568247
'one, of, them, said, the', 2.4799037911568247
'that, has, the, power, to', 2.4799037911568247
'if, we, could, get, it', 2.4799037911568247
'and, women, who, are, fighting', 2.4799037911568247
'of, the, world, outside, of', 2.4799037911568247
'know, that, most, of, them', 2.4799037911568247
'i, wish, i, could, just', 2.4799037911568247
'me, one, of, the, things', 2.4799037911568247
'a, lot, of, good, relationships', 2.4799037911568247
'states, is, working, with, the', 2.4799037911568247
'that, you, have, the, greatest', 2.4799037911568247
'what, i, care, about, i', 2.4799037911568247
'in, the, history, of, nations', 2.4799037911568247
'go, back, and, we, want', 2.4799037911568247
'it, weve, got, to, give', 2.4799037911568247
'a, life, of, dignity, and', 2.4799037911568247
'and, that, is, very, much', 2.4799037911568247
'our, country, strong, and, safe', 2.4799037911568247
'and, there, are, some, of', 2.4799037911568247
'respect, the, rights, of, their', 2.4799037911568247
'for, them, because, i, think', 2.4799037911568247
'is, why, i, chose, to', 2.4799037911568247
'checks, and, i, want, to', 2.4799037911568247
'that, the, men, and, women', 2.4799037911568247
'but, i, agree, with, you', 2.4799037911568247
'i, see, you, and, i', 2.4799037911568247
'to, defend, our, country, in', 2.4799037911568247
'its, about, the, millions, of', 2.4799037911568247
'is, an, honor, for, me', 2.4799037911568247
'now, as, a, country, we', 2.4799037911568247
'you, thank, you, for, the', 2.4799037911568247
'we, are, able, to, do', 2.4799037911568247
'the, fact, that, they, havent', 2.4799037911568247
'that, we, now, have, the', 2.4799037911568247
'real, problem, for, us, and', 2.4799037911568247
'for, israel, and, for, the', 2.4799037911568247
'hard, to, get, this, done', 2.4799037911568247
'i, think, would, be, a', 2.4799037911568247
'were, going, to, set, a', 2.4799037911568247
'said, we, would, do, thats', 2.4799037911568247
'with, that, we, have, to', 2.4799037911568247
'it, is, the, fact, that', 2.4799037911568247
'its, also, one, of, the', 2.4799037911568247
'ive, got, to, go, to', 2.4799037911568247
'schools, and, roads, and, bridges', 2.4799037911568247
'and, i, cant, wait, to', 2.4799037911568247
'i, would, like, to, welcome', 2.4799037911568247
'is, that, i, dont, understand', 2.4799037911568247
'is, she, is, she, here', 2.4799037911568247
'about, what, theyre, going, to', 2.4799037911568247
'of, our, politics, we, are', 2.4799037911568247
'that, this, has, been, an', 2.4799037911568247
'together, i, want, to, thank', 2.4799037911568247
'in, the, hope, that, they', 2.4799037911568247
'not, going, to, be, quick', 2.4799037911568247
'as, opposed, to, something, that', 2.4799037911568247
'thats, exactly, what, were, going', 2.4799037911568247
'we, now, have, the, lowest', 2.4799037911568247
'that, there, are, too, many', 2.4799037911568247
'people, and, all, of, our', 2.4799037911568247
'and, put, them, to, work', 2.4799037911568247
'to, work, for, them, not', 2.4799037911568247
'youre, not, just, going, to', 2.4799037911568247
'americans, with, preexisting, conditions, the', 2.4799037911568247
'people, who, have, been, in', 2.4799037911568247
'the, backs, of, our, veterans', 2.4799037911568247
'something, i, dont, want, to', 2.4799037911568247
'and, that, means, they, have', 2.4799037911568247
'world, stage, and, that, we', 2.4799037911568247
'that, hold, us, together, as', 2.4799037911568247
'right, were, going, to, take', 2.4799037911568247
'this, brings, us, to, the', 2.4799037911568247
'two, years, ago, this, week', 2.4799037911568247
'were, going, to, be, selling', 2.4799037911568247
'you, think, you, could, have', 2.4799037911568247
'they, need, to, compete, and', 2.4799037911568247
'by, the, time, of, the', 2.4799037911568247
'the, trade, deals, were, going', 2.4799037911568247
'in, this, country, who, have', 2.4799037911568247
'we, will, launch, a, new', 2.4799037911568247
'country, in, the, years, ahead', 2.4799037911568247
'things, we, can, do, right', 2.4799037911568247
'lower, costs, for, families, and', 2.4799037911568247
'to, be, with, you, again', 2.4799037911568247
'to, be, nicer, to, the', 2.4799037911568247
'is, going, to, have, some', 2.4799037911568247
'sake, of, our, kids, and', 2.4799037911568247
'make, the, right, decisions, and', 2.4799037911568247
'disaster, its, going, to, ruin', 2.4799037911568247
'every, single, day, to, the', 2.4799037911568247
'but, i, think, we, should', 2.4799037911568247
'to, do, more, than, that', 2.4799037911568247
'we, do, and, if, we', 2.4799037911568247
'a, simple, question, how, can', 2.4799037911568247
'for, the, work, that, you', 2.4799037911568247
'the, time, for, a, new', 2.4799037911568247
'to, have, a, heart, attack', 2.4799037911568247
'american, companies, and, american, citizens', 2.4799037911568247
'on, this, side, of, the', 2.4799037911568247
'to, put, food, on, the', 2.4799037911568247
'a, vote, we, have, to', 2.4799037911568247
'on, the, middle, class, the', 2.4799037911568247
'it, youre, going, to, see', 2.4799037911568247
'nations, to, help, the, people', 2.4799037911568247
'to, nuclear, weapons, you, know', 2.4799037911568247
'and, when, i, talk, about', 2.4799037911568247
'going, to, put, our, kids', 2.4799037911568247
'half, a, million, jobs, a', 2.4799037911568247
'this, stuff, is, going, to', 2.4799037911568247
'im, president, america, will, be', 2.4799037911568247
'raised, in, indonesia, and, hawaii', 2.4799037911568247
'weve, got, to, close, the', 2.4799037911568247
'all, at, the, same, time', 2.4799037911568247
'find, a, way, to, keep', 2.4799037911568247
'we, want, to, stop, the', 2.4799037911568247
'a, living, for, their, family', 2.4799037911568247
'but, it, was, in, the', 2.4799037911568247
'and, we, will, defend, our', 2.4799037911568247
'to, make, you, know, its', 2.4799037911568247
'me, and, i, think, you', 2.4799037911568247
'today, i, signed, a, new', 2.4799037911568247
'to, recover, and, rebuild, and', 2.4799037911568247
'im, not, suggesting, that, i', 2.4799037911568247
'im, very, proud, of, weve', 2.4799037911568247
'faith, and, confidence, in, the', 2.4799037911568247
'get, this, done, right, now', 2.4799037911568247
'paid, the, same, as, a', 2.4799037911568247
'than, we, have, ever, been', 2.4799037911568247
'the, promises, that, i, made', 2.4799037911568247
'i, think, that, i, have', 2.4799037911568247
'stand, up, for, what, is', 2.4799037911568247
'of, course, one, of, our', 2.4799037911568247
'that, gave, rise, to, the', 2.4799037911568247
'be, able, to, retire, and', 2.4799037911568247
'in, the, world, so, the', 2.4799037911568247
'we, all, want, to, be', 2.4799037911568247
'announcing, that, were, going, to', 2.4799037911568247
'hundreds, of, thousands, of, veterans', 2.4799037911568247
'i, was, growing, up, in', 2.4799037911568247
'to, many, of, you, in', 2.4799037911568247
'just, the, way, it, is', 2.4799037911568247
'make, it, easier, for, you', 2.4799037911568247
'we, dont, know, what, happens', 2.4799037911568247
'on, energy, i, want, to', 2.4799037911568247
'will, tell, you, though, that', 2.4799037911568247
'our, country, even, if, its', 2.4799037911568247
'for, the, world, and, you', 2.4799037911568247
'to, work, with, russia, to', 2.4799037911568247
'send, their, kids, to, school', 2.4799037911568247
'my, administration, has, also, begun', 2.4799037911568247
'in, other, countries, we, already', 2.4799037911568247
'but, as, part, of, the', 2.4799037911568247
'the, united, states, it, was', 2.4799037911568247
'we, used, to, have, the', 2.4799037911568247
'actually, think, its, not, a', 2.4799037911568247
'i, dont, know, but, we', 2.4799037911568247
'can, do, so, much, more', 2.4799037911568247
'and, what, we, are, doing', 2.4799037911568247
'of, congress, members, of, the', 2.4799037911568247
'the, united, states, is, at', 2.4799037911568247
'know, i, said, at, the', 2.4799037911568247
'do, that, it, will, be', 2.4799037911568247
'some, point, its, going, to', 2.4799037911568247
'country, that, we, have, to', 2.4799037911568247
'i, think, you, believe, in', 2.4799037911568247
'the, middle, class, weve, got', 2.4799037911568247
'its, not, to, say, that', 2.4799037911568247
'fact, that, we, are, one', 2.4799037911568247
'leaders, from, across, the, country', 2.4799037911568247
'less, than, one, year, from', 2.4799037911568247
'then, i, would, like, to', 2.4799037911568247
'have, access, to, coverage, and', 2.4799037911568247
'just, getting, out, of, the', 2.4799037911568247
'i, just, wanted, to, be', 2.4799037911568247
'are, getting, better, and, better', 2.4799037911568247
'this, country, and, we, cant', 2.4799037911568247
'it, and, as, far, as', 2.4799037911568247
'its, going, to, be, more', 2.4799037911568247
'were, all, going, to, get', 2.4799037911568247
'is, going, to, make, sure', 2.4799037911568247
'on, average, over, the, last', 2.4799037911568247
'is, a, problem, and, we', 2.4799037911568247
'environmental, protection, were, going, to', 2.4799037911568247
'directly, to, the, american, people', 2.4799037911568247
'have, but, i, had, a', 2.4799037911568247
'save, hundreds, of, billions, of', 2.4799037911568247
'thank, you, do, you, think', 2.4799037911568247
'just, a, tiny, fraction, of', 2.4799037911568247
'the, united, states, than, ever', 2.4799037911568247
'affordable, care, act, was, not', 2.4799037911568247
'and, prayers, to, the, families', 2.4799037911568247
'and, this, is, a, real', 2.4799037911568247
'im, not, going, to, attack', 2.4799037911568247
'let, us, never, forget, the', 2.4799037911568247
'to, determine, whether, or, not', 2.4799037911568247
'will, continue, to, stand, firm', 2.4799037911568247
'a, look, at, it, and', 2.4799037911568247
'were, going, to, help, to', 2.4799037911568247
'understand, where, they, come, from', 2.4799037911568247
'in, our, country, and, its', 2.4799037911568247
'security, and, i, will, never', 2.4799037911568247
'highest, level, in, more, than', 2.4799037911568247
'if, i, dont, do, that', 2.4799037911568247
'you, for, your, service, and', 2.4799037911568247
'we, as, a, nation, are', 2.4799037911568247
'to, be, able, to, save', 2.4799037911568247
'thats, good, for, the, united', 2.4799037911568247
'we, are, not, bound, to', 2.4799037911568247
'pay, the, cost, of, their', 2.4799037911568247
'number, of, heroinrelated, deaths, in', 2.4799037911568247
'a, little, bit, of, time', 2.4799037911568247
'for, american, workers, and, families', 2.4799037911568247
'are, already, coming, into, the', 2.4799037911568247
'this, will, end, up, being', 2.4799037911568247
'have, it, and, i, think', 2.4799037911568247
'of, people, but, we, cant', 2.4799037911568247
'and, say, you, know, what', 2.4799037911568247
'you, i, think, we, have', 2.4799037911568247
'the, republican, party, because, of', 2.4799037911568247
'to, use, the, full, force', 2.4799037911568247
'to, highlight, the, fact, that', 2.4799037911568247
'the, people, of, this, land', 2.4799037911568247
'of, missiles, that, are, a', 2.4799037911568247
'for, the, last, several, years', 2.4799037911568247
'is, not, good, for, the', 2.4799037911568247
'would, have, had, thousands, of', 2.4799037911568247
'the, united, states, we, need', 2.4799037911568247
'for, all, of, us, in', 2.4799037911568247
'thats, going, to, take, away', 2.4799037911568247
'men, and, women, should, have', 2.4799037911568247
'that, i, would, rather, have', 2.4799037911568247
'which, i, think, is, the', 2.4799037911568247
'so, the, end, of, the', 2.4799037911568247
'of, the, folks, who, are', 2.4799037911568247
'the, one, thing, i, can', 2.4799037911568247
'the, rest, of, us, do', 2.4799037911568247
'that, if, you, talk, to', 2.4799037911568247
'trade, with, these, countries, i', 2.4799037911568247
'know, over, the, last, few', 2.4799037911568247
'to, create, more, jobs, in', 2.4799037911568247
'of, this, great, nation, and', 2.4799037911568247
'thing, to, do, and, it', 2.4799037911568247
'to, im, not, going, to', 2.4799037911568247
'to, the, people, of, afghanistan', 2.4799037911568247
'all, the, time, it, is', 2.4799037911568247
'just, ask, you, a, question', 2.4799037911568247
'need, we, need, a, strong', 2.4799037911568247
'i, believe, that, were, going', 2.4799037911568247
'and, weve, got, a, lot', 2.4799037911568247
'one, of, the, few, times', 2.4799037911568247
'small, businesses, all, across, the', 2.4799037911568247
'the, right, to, bear, arms', 2.4799037911568247
'and, im, going, to, continue', 2.4799037911568247
'that, this, was, a, very', 2.4799037911568247
'there, i, dont, know, but', 2.4799037911568247
'will, be, among, the, first', 2.4799037911568247
'is, just, a, trojan, horse', 2.4799037911568247
'system, and, by, the, way', 2.4799037911568247
'its, not, easy, and, its', 2.4799037911568247
'caliphate, its, a, crime, ring', 2.4799037911568247
'how, expensive, it, is, to', 2.4799037911568247
'this, thats, what, they, do', 2.4799037911568247
'were, going, to, be, competitive', 2.4799037911568247
'second, time, a, third, time', 2.4799037911568247
'so, heres, the, good, news', 2.4799037911568247
'be, looking, out, for, you', 2.4799037911568247
'and, i, will, be, your', 2.4799037911568247
'care, they, need, and, deserve', 2.4799037911568247
'throughout, the, middle, east, and', 2.4799037911568247
'to, say, that, we, did', 2.4799037911568247
'a, lot, of, support, there', 2.4799037911568247
'who, get, up, every, day', 2.4799037911568247
'if, you, think, about, the', 2.4799037911568247
'people, who, have, lost, their', 2.4799037911568247
'and, into, the, middle, class', 2.4799037911568247
'hampshire, thank, you, thank, you', 2.4799037911568247
'of, the, syrian, people, the', 2.4799037911568247
'do, god, bless, you, all', 2.4799037911568247
'it, now, i, want, to', 2.4799037911568247
'around, the, world, to, help', 2.4799037911568247
'youve, made, a, lot, of', 2.4799037911568247
'we, could, do, the, same', 2.4799037911568247
'years, ago, we, wouldnt, be', 2.4799037911568247
'of, our, national, security, we', 2.4799037911568247
'so, theres, a, lot, of', 2.4799037911568247
'we, are, going, to, break', 2.4799037911568247
'outside, the, united, states, is', 2.4799037911568247
'a, great, deal, of, time', 2.4799037911568247
